Vid,Name,NickName,TikTok_Link,TikTok_Transcription,VTT_Content
7.49576e+18,cnn,CNN,https://www.tiktok.com/@cnn/video/7495757465523391787,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-cnn-20250421132812-7495757465523391787-eng-US,"WEBVTT


00:00:00.000 --> 00:00:04.180
He is coming out onto the balcony of Saint Peter's behind me.

00:00:04.181 --> 00:00:08.561
Now, that is the spot where the Pope gives the Urbi et Orbi blessing

00:00:08.820 --> 00:00:10.540
on Easter Sunday and Christmas Day.

00:00:10.541 --> 00:00:13.501
It's also the spot where he appeared for the first time

00:00:13.502 --> 00:00:17.101
when he was elected in 2,013.

00:00:17.102 --> 00:00:21.401
Now, Francis is not able to speak for a long time

00:00:21.660 --> 00:00:25.300
because of the pneumonia that he has experienced

00:00:25.301 --> 00:00:27.001
and has been suffering from.

00:00:27.100 --> 00:00:29.180
He is going through physiotherapy every day

00:00:29.181 --> 00:00:31.001
to try and regain his voice.

00:00:31.380 --> 00:00:35.860
But he has been shown a determination to try and get out and about

00:00:35.861 --> 00:00:37.301
to meet, uh,

00:00:37.302 --> 00:00:38.861
people. He, uh,

00:00:38.862 --> 00:00:42.461
over the Easter weekend, on Thursday before, uh,

00:00:42.462 --> 00:00:44.181
Easter, he went to prison.

00:00:44.182 --> 00:00:46.061
They met with inmates. Saturday night,

00:00:46.062 --> 00:00:47.981
last night, he was out in the, uh,

00:00:47.982 --> 00:00:50.421
basilica. He greeted pilgrims there.

00:00:50.422 --> 00:00:53.021
And as we can see, he is now, uh,

00:00:53.022 --> 00:00:56.101
in Saint Peter's to offer that blessing.

00:00:56.102 --> 00:00:57.701
For at Easter Sunday,

00:00:57.702 --> 00:01:00.661
we're just listening to the Vatican national anthem,

00:01:00.662 --> 00:01:05.181
and then we are going to hopefully hear something from the pope.

00:01:05.182 --> 00:01:06.821
Now, on Easter Sunday,

00:01:06.822 --> 00:01:09.921
the pope normally gives a longer reflection,

00:01:10.220 --> 00:01:11.920
sort of state of the world address,

00:01:12.260 --> 00:01:15.180
where he addresses different conflicts across the world

00:01:15.181 --> 00:01:16.561
and appeals for peace.

00:01:17.100 --> 00:01:18.340
Traditionally. Now,

00:01:18.341 --> 00:01:22.101
we're not expecting the pope to deliver a long address,

00:01:22.102 --> 00:01:27.601
that long address, but the Vatican are expected to release that text.

00:01:27.660 --> 00:01:28.980
What we are expecting the Pope to do

00:01:28.981 --> 00:01:32.041
is actually offer the blessing himself.

00:01:32.260 --> 00:01:35.820
The words of blessing, which Include an indulgence,

00:01:35.821 --> 00:01:40.101
which for Catholics is the remission from the punishment of sins.

00:01:40.102 --> 00:01:42.301
It is offered on Easter Sunday.

00:01:42.302 --> 00:01:43.961
I'm just checking behind me here.

00:01:44.060 --> 00:01:45.740
He is definitely up, up there.

00:01:45.741 --> 00:01:50.461
And he will be preparing to give that blessing now.

00:01:50.462 --> 00:01:54.141
It's not clear whether there will be another aid or cardinal

00:01:54.142 --> 00:01:55.821
to read the address of the pope.

00:01:55.822 --> 00:01:57.801
Perhaps the pope will just give the blessing

00:01:57.820 --> 00:01:59.300
and we'll have to wait and see.

00:01:59.301 --> 00:02:02.321
There's a lot of expectation here in the square.

00:02:03.080 --> 00:02:05.380
Fratelli E Sorelle.

00:02:06.040 --> 00:02:07.740
Buona Pasqua.

00:02:15.280 --> 00:02:22.020
Maestro delle Cerimonie di Leggere il Messaggio

00:02:28.600 --> 00:02:32.180
bendiga a Dios omnipotente.
"
7.48394e+18,the.truth.doctor,Dr. Courtney | 🧠 Therapist,https://www.tiktok.com/@the.truth.doctor/video/7483937534616177966,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-thetruthdo-20250320170005-7483937534616177966-eng-US,"WEBVTT


00:00:00.080 --> 00:00:02.800
bpd is the experience of feeling more

00:00:02.801 --> 00:00:06.280
thinking faster and acting faster than other people

00:00:06.281 --> 00:00:09.240
and having that be the way your brain and body function

00:00:09.241 --> 00:00:13.560
in an environment while growing up that could not meet you where you were at

00:00:13.561 --> 00:00:16.120
whether it was abusive invalidating

00:00:16.121 --> 00:00:19.800
emotionally absent or just not enough because of time

00:00:19.801 --> 00:00:21.000
energy space

00:00:21.001 --> 00:00:23.720
or capacity just wasn't what you needed

00:00:23.721 --> 00:00:25.440
and when you feel that deeply

00:00:25.441 --> 00:00:29.400
and there is no one around you that is capable of holding it yeah

00:00:29.401 --> 00:00:31.600
borderline personality disorder can develop

00:00:31.601 --> 00:00:32.759
I don't even like the name of it

00:00:32.760 --> 00:00:35.400
but I use it because it's the name that people search for

00:00:35.401 --> 00:00:38.280
when they're trying to find answers to reasons why their pain

00:00:38.281 --> 00:00:40.040
and their feelings are so big

00:00:40.041 --> 00:00:44.960
and their relationships feel this hard when they feel like too much too often

00:00:44.961 --> 00:00:47.520
for too many people that's what bpd is

00:00:47.521 --> 00:00:49.980
it's the fear that when you feel

00:00:50.000 --> 00:00:52.360
people will leave and if that's what you Learned

00:00:52.361 --> 00:00:54.640
of course abandonment scares you

00:00:54.641 --> 00:00:57.160
of course your identity feels unstable

00:00:57.161 --> 00:00:59.880
your reflection was rejection

00:00:59.881 --> 00:01:03.040
and rejection doesn't give you a self to hold on to

00:01:03.041 --> 00:01:03.760
so yeah

00:01:03.761 --> 00:01:06.160
the symptoms make sense the mood swings

00:01:06.161 --> 00:01:07.800
the rage the sadness

00:01:07.801 --> 00:01:09.840
it's honestly not about being too much

00:01:09.841 --> 00:01:12.924
it's about being left alone with too much for too long

00:01:12.925 --> 00:01:15.660
this sounds like you then stay here

00:01:15.800 --> 00:01:19.360
follow me I'm gonna be going through with a nine criteria

00:01:19.361 --> 00:01:21.160
borderline personality disorder

00:01:21.161 --> 00:01:23.989
and break it down for you like a human without shame
"
7.49073e+18,the.truth.doctor,Dr. Courtney | 🧠 Therapist,https://www.tiktok.com/@the.truth.doctor/video/7490732774832311595,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-thetruthdo-20250408002920-7490732774832311595-eng-US,"WEBVTT


00:00:00.000 --> 00:00:04.420
The fifth symptom of BPD, recurrent suicidal behaviour, gestures,

00:00:04.421 --> 00:00:07.781
threats or self harm, is one of the most misunderstood

00:00:07.782 --> 00:00:10.581
criteria of borderline personality disorder.

00:00:10.582 --> 00:00:13.941
Around 50% of people with BPD engage in self harm.

00:00:13.942 --> 00:00:16.361
And it's not always about wanting to die.

00:00:16.362 --> 00:00:18.021
Can be a way to regulate emotions,

00:00:18.022 --> 00:00:20.021
to feel real when nothing else does,

00:00:20.022 --> 00:00:22.221
to feel something when you're feeling nothing.

00:00:22.222 --> 00:00:24.901
And it's often linked to feelings of emptiness

00:00:24.902 --> 00:00:29.141
and the need to control when the emotions feel so out of control.

00:00:29.142 --> 00:00:33.241
People with B P D. May experience sensory processing differently,

00:00:33.480 --> 00:00:36.020
so the pain that they cause to themselves

00:00:36.021 --> 00:00:38.921
may feel different than the pain caused by others,

00:00:38.980 --> 00:00:42.720
therefore controlling the pain and at times masking it.

00:00:42.721 --> 00:00:46.301
Some people with BPD have a larger emotional

00:00:46.302 --> 00:00:50.101
amygdala response to negative things happening in their life.

00:00:50.102 --> 00:00:53.461
So just like almost everything else with a human condition,

00:00:53.462 --> 00:00:56.181
these symptoms live on a spectrum.

00:00:56.182 --> 00:01:00.181
Now, chronic HE is very common in BPD,

00:01:00.182 --> 00:01:03.541
and it can be hard to determine when an attempt will be made.

00:01:03.542 --> 00:01:08.701
In BPD, suicidality can become a chronic way to manage life

00:01:08.702 --> 00:01:10.941
versus be an acute situation.

00:01:10.942 --> 00:01:13.241
And at the same time,

00:01:13.260 --> 00:01:17.500
up to 10% of people with BPD end up taking their life.

00:01:17.501 --> 00:01:21.501
It's really important to remember that not all people with BPD

00:01:21.502 --> 00:01:23.421
will experience suicidality

00:01:23.422 --> 00:01:26.701
or self harm. The diagnosis of BPD

00:01:26.702 --> 00:01:30.421
and the way the person's brain and body function can go

00:01:30.422 --> 00:01:33.301
missed if you're only looking for this criteria.

00:01:33.302 --> 00:01:35.781
If you are Someone that experiences BPD

00:01:35.782 --> 00:01:37.781
and you are engaging in self harm

00:01:37.782 --> 00:01:39.601
or you are feeling suicidal,

00:01:39.840 --> 00:01:41.580
please reach out for help.

00:01:41.581 --> 00:01:44.501
There are providers who know how to help you,

00:01:44.502 --> 00:01:45.981
who will not judge you,

00:01:45.982 --> 00:01:49.841
and who will help you see the goodness within you that does exist

00:01:50.020 --> 00:01:52.825
right now, even if you can't see it.
"
7.38712e+18,drbergofficial,Dr. Eric Berg,https://www.tiktok.com/@drbergofficial/video/7387116120278371601,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drbergoffi-20240704120000-7387116120278371601-eng-US,"WEBVTT


00:00:00.000 --> 00:00:02.240
If you stopped eating sugar for two weeks,

00:00:02.241 --> 00:00:03.961
this is what would happen.

00:00:03.962 --> 00:00:06.401
You're gonna lose your craving for sugar.

00:00:06.402 --> 00:00:08.841
You'll be able to go longer without food.

00:00:08.842 --> 00:00:10.081
You're gonna have a lot more energy

00:00:10.082 --> 00:00:10.921
because now

00:00:10.922 --> 00:00:13.921
your body is tapping into your fat reserves to produce its energy.

00:00:13.922 --> 00:00:15.521
You're gonna lose more weight.

00:00:15.522 --> 00:00:18.061
If you were depressed or had anxiety,

00:00:18.240 --> 00:00:19.440
you're gonna feel more up.

00:00:19.441 --> 00:00:20.601
You're gonna start thinking better,

00:00:20.602 --> 00:00:22.561
more concentration, more focus.

00:00:22.562 --> 00:00:24.601
You're gonna notice your skin is just a lot better.

00:00:24.602 --> 00:00:26.161
It will have that healthy glow.

00:00:26.162 --> 00:00:28.121
You're gonna notice throughout your body

00:00:28.122 --> 00:00:30.958
there's gonna be a lot less inflammation and pain.
"
7.40303e+18,drbergofficial,Dr. Eric Berg,https://www.tiktok.com/@drbergofficial/video/7403027793493167378,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drbergoffi-20240814161028-7403027793493167378-eng-US,"WEBVTT


00:00:00.000 --> 00:00:02.360
What would happen if you took magnesium for two weeks?

00:00:02.361 --> 00:00:05.041
You have to realize that a huge percent of the population

00:00:05.042 --> 00:00:06.721
is deficient in magnesium.

00:00:06.722 --> 00:00:09.441
Unfortunately, you can't accurately test magnesium in the blood

00:00:09.442 --> 00:00:11.881
since only 1% of it is in the blood.

00:00:11.882 --> 00:00:13.081
But if you took magnesium,

00:00:13.082 --> 00:00:15.481
your anxiety would start going away.

00:00:15.482 --> 00:00:18.001
You would feel calmer. You would sleep a lot better.

00:00:18.002 --> 00:00:21.481
All those muscle spasms, leg cramps will go away.

00:00:21.482 --> 00:00:25.161
And if you had any heart problems like high blood pressure, arrhythmias,

00:00:25.162 --> 00:00:26.801
you would find that those will start clearing up.

00:00:26.802 --> 00:00:30.201
The best magnesium retake is something called magnesium glycinate.

00:00:30.202 --> 00:00:33.801
This is the type that won't cause diarrhea but will help you sleep.

00:00:33.802 --> 00:00:37.881
Take between 400 and 800 mg in the evening before sleep.
"
7.49576e+18,cnn,CNN,https://www.tiktok.com/@cnn/video/7495757465523391787,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-cnn-20250421132812-7495757465523391787-eng-US,"WEBVTT


00:00:00.000 --> 00:00:04.180
He is coming out onto the balcony of Saint Peter's behind me.

00:00:04.181 --> 00:00:08.561
Now, that is the spot where the Pope gives the Urbi et Orbi blessing

00:00:08.820 --> 00:00:10.540
on Easter Sunday and Christmas Day.

00:00:10.541 --> 00:00:13.501
It's also the spot where he appeared for the first time

00:00:13.502 --> 00:00:17.101
when he was elected in 2,013.

00:00:17.102 --> 00:00:21.401
Now, Francis is not able to speak for a long time

00:00:21.660 --> 00:00:25.300
because of the pneumonia that he has experienced

00:00:25.301 --> 00:00:27.001
and has been suffering from.

00:00:27.100 --> 00:00:29.180
He is going through physiotherapy every day

00:00:29.181 --> 00:00:31.001
to try and regain his voice.

00:00:31.380 --> 00:00:35.860
But he has been shown a determination to try and get out and about

00:00:35.861 --> 00:00:37.301
to meet, uh,

00:00:37.302 --> 00:00:38.861
people. He, uh,

00:00:38.862 --> 00:00:42.461
over the Easter weekend, on Thursday before, uh,

00:00:42.462 --> 00:00:44.181
Easter, he went to prison.

00:00:44.182 --> 00:00:46.061
They met with inmates. Saturday night,

00:00:46.062 --> 00:00:47.981
last night, he was out in the, uh,

00:00:47.982 --> 00:00:50.421
basilica. He greeted pilgrims there.

00:00:50.422 --> 00:00:53.021
And as we can see, he is now, uh,

00:00:53.022 --> 00:00:56.101
in Saint Peter's to offer that blessing.

00:00:56.102 --> 00:00:57.701
For at Easter Sunday,

00:00:57.702 --> 00:01:00.661
we're just listening to the Vatican national anthem,

00:01:00.662 --> 00:01:05.181
and then we are going to hopefully hear something from the pope.

00:01:05.182 --> 00:01:06.821
Now, on Easter Sunday,

00:01:06.822 --> 00:01:09.921
the pope normally gives a longer reflection,

00:01:10.220 --> 00:01:11.920
sort of state of the world address,

00:01:12.260 --> 00:01:15.180
where he addresses different conflicts across the world

00:01:15.181 --> 00:01:16.561
and appeals for peace.

00:01:17.100 --> 00:01:18.340
Traditionally. Now,

00:01:18.341 --> 00:01:22.101
we're not expecting the pope to deliver a long address,

00:01:22.102 --> 00:01:27.601
that long address, but the Vatican are expected to release that text.

00:01:27.660 --> 00:01:28.980
What we are expecting the Pope to do

00:01:28.981 --> 00:01:32.041
is actually offer the blessing himself.

00:01:32.260 --> 00:01:35.820
The words of blessing, which Include an indulgence,

00:01:35.821 --> 00:01:40.101
which for Catholics is the remission from the punishment of sins.

00:01:40.102 --> 00:01:42.301
It is offered on Easter Sunday.

00:01:42.302 --> 00:01:43.961
I'm just checking behind me here.

00:01:44.060 --> 00:01:45.740
He is definitely up, up there.

00:01:45.741 --> 00:01:50.461
And he will be preparing to give that blessing now.

00:01:50.462 --> 00:01:54.141
It's not clear whether there will be another aid or cardinal

00:01:54.142 --> 00:01:55.821
to read the address of the pope.

00:01:55.822 --> 00:01:57.801
Perhaps the pope will just give the blessing

00:01:57.820 --> 00:01:59.300
and we'll have to wait and see.

00:01:59.301 --> 00:02:02.321
There's a lot of expectation here in the square.

00:02:03.080 --> 00:02:05.380
Fratelli E Sorelle.

00:02:06.040 --> 00:02:07.740
Buona Pasqua.

00:02:15.280 --> 00:02:22.020
Maestro delle Cerimonie di Leggere il Messaggio

00:02:28.600 --> 00:02:32.180
bendiga a Dios omnipotente.
"
7.25423e+18,psychologyworks,Dr. Scott Says What,https://www.tiktok.com/@psychologyworks/video/7254229496176413994,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-psychology-20230710163542-7254229496176413994-eng-US,"WEBVTT


00:00:00.352 --> 00:00:01.831
3. Things that you may be doing

00:00:01.832 --> 00:00:03.511
that are driving yourself crazy.

00:00:03.512 --> 00:00:05.151
They're actually thinking styles

00:00:05.152 --> 00:00:07.947
that are known to lead to depression and anxiety.

00:00:08.032 --> 00:00:09.551
Or maybe just feeling more worried

00:00:09.552 --> 00:00:11.027
or down than you need to.

00:00:11.360 --> 00:00:11.775
The first one.

00:00:11.776 --> 00:00:13.706
We're going to talk about all or none thinking.

00:00:13.707 --> 00:00:15.426
You see things in absolutes,

00:00:15.427 --> 00:00:16.472
black and white.

00:00:16.627 --> 00:00:17.586
They're all good,

00:00:17.587 --> 00:00:18.466
they're all bad.

00:00:18.467 --> 00:00:19.266
This is perfect,

00:00:19.267 --> 00:00:20.312
this is terrible.

00:00:20.507 --> 00:00:22.506
Most things in life are on a continuum.

00:00:22.507 --> 00:00:26.192
And if you can rate things from on a scale 0-10,

00:00:26.387 --> 00:00:28.626
you'll see things a little more realistically

00:00:28.627 --> 00:00:30.392
and maybe not as upsetting.

00:00:30.569 --> 00:00:31.349
The second one.

00:00:31.350 --> 00:00:32.568
Over exaggerating

00:00:32.569 --> 00:00:34.528
something that is a little bit negative

00:00:34.529 --> 00:00:37.648
is seen as way more negative than it really is.

00:00:37.649 --> 00:00:39.410
Making mountains out of Mole Hills.

00:00:39.729 --> 00:00:40.808
Drama queen.

00:00:40.809 --> 00:00:42.490
You've heard those kinds of things.

00:00:42.529 --> 00:00:43.288
The 3rd one.

00:00:43.289 --> 00:00:44.488
Whoops. Hold on.

00:00:44.489 --> 00:00:45.770
We're still going here.

00:00:46.069 --> 00:00:48.948
Jumping to conclusions without any evidence.

00:00:48.949 --> 00:00:50.919
You either think you know what someone's thinking,

00:00:50.920 --> 00:00:53.068
or you're predicting what's gonna happen,

00:00:53.069 --> 00:00:56.110
but you overly predict some negative outcome.

00:00:56.229 --> 00:00:57.908
Let's try to stop doing these things

00:00:57.909 --> 00:00:58.959
and you'll feel better.
"
7.19818e+18,psychologyworks,Dr. Scott Says What,https://www.tiktok.com/@psychologyworks/video/7198183753049541931,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-psychology-20230209154949-7198183753049541931-eng-US,"WEBVTT


00:00:00.080 --> 00:00:01.119
Do you or someone you know

00:00:01.120 --> 00:00:03.839
possibly have borderline personality disorder?

00:00:03.840 --> 00:00:04.919
Here are the key features

00:00:04.920 --> 00:00:06.479
an intense fear of abandonment,

00:00:06.480 --> 00:00:08.999
even going to extreme measures to avoid it,

00:00:09.000 --> 00:00:10.999
whether it's real or just imagined.

00:00:11.000 --> 00:00:12.239
A pattern of unstable,

00:00:12.240 --> 00:00:13.719
intense relationships,

00:00:13.720 --> 00:00:16.039
such as idealizing someone one minute and then

00:00:16.040 --> 00:00:18.439
as soon as that person falls short on something,

00:00:18.440 --> 00:00:20.079
seeing them as totally bad.

00:00:20.080 --> 00:00:22.900
Rapid changes in self identity and self image,

00:00:22.920 --> 00:00:24.679
sometimes even shifting their goals,

00:00:24.680 --> 00:00:25.839
shifting their values,

00:00:25.840 --> 00:00:27.279
reviewing themselves as bad,

00:00:27.280 --> 00:00:29.759
or sometimes even feeling as if they don't exist at all.

00:00:29.760 --> 00:00:30.839
Periods of paranoia

00:00:30.840 --> 00:00:33.239
that seem to be related to being stressed

00:00:33.240 --> 00:00:35.439
and a loss of contact with reality,

00:00:35.440 --> 00:00:37.839
which can last from a few minutes to a few hours.

00:00:37.840 --> 00:00:39.279
Impulsive and risky behaviors

00:00:39.280 --> 00:00:40.319
that are fun in the moment

00:00:40.320 --> 00:00:42.079
but have a high chance of danger,

00:00:42.080 --> 00:00:43.359
such as gambling,

00:00:43.360 --> 00:00:45.620
reckless driving, unsafe sex,

00:00:45.720 --> 00:00:46.759
spending sprees,

00:00:46.760 --> 00:00:48.620
binge eating, drug abuse

00:00:48.720 --> 00:00:51.679
or even sabotaging success by quitting a good job

00:00:51.680 --> 00:00:53.759
or ending a positive relationship.

00:00:53.760 --> 00:00:56.199
Suicidal threats or suicidal behavior

00:00:56.200 --> 00:00:57.700
or even self injury,

00:00:57.760 --> 00:00:59.599
often in response to the person

00:00:59.600 --> 00:01:01.799
fearing separation or abandonment.

00:01:01.800 --> 00:01:02.639
Wide mood swings.

00:01:02.640 --> 00:01:04.679
It can last from a few hours to a few days

00:01:04.680 --> 00:01:07.479
and can include intense happiness or irritability

00:01:07.480 --> 00:01:09.220
or shame or anxiety.

00:01:09.280 --> 00:01:10.879
Ongoing feelings of emptiness.

00:01:10.880 --> 00:01:11.719
And here's the kicker

00:01:11.720 --> 00:01:12.519
inappropriate

00:01:12.520 --> 00:01:13.439
intense anger,

00:01:13.440 --> 00:01:14.959
such as losing their temper,

00:01:14.960 --> 00:01:16.639
being sarcastic or bitter,

00:01:16.640 --> 00:01:18.999
or even getting involved in physical fights.

00:01:19.000 --> 00:01:21.319
If you or someone you know is exhibiting a lot of these

00:01:21.320 --> 00:01:22.879
Signs a lot of the time.

00:01:22.880 --> 00:01:25.580
It might be borderline personality disorder.
"
6.98756e+18,lindsay.fleminglpc,"Lindsay Fleming, lcpc",https://www.tiktok.com/@lindsay.fleminglpc/video/6987557734245747974,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-lindsayfle-20210722013249-6987557734245747974-eng-US,"WEBVTT


00:00:00.004 --> 00:00:00.555
sometimes my adhd

00:00:00.884 --> 00:00:02.035
can make a really hard to do things

00:00:02.204 --> 00:00:04.115
like brushing my teeth at night. I never brush my teeth at night

00:00:04.164 --> 00:00:07.075
so then I don't brush my teeth even though all day I tell myself to do it

00:00:07.444 --> 00:00:08.555
so then don't brush your teeth at night

00:00:08.684 --> 00:00:10.035
do when you think of it during the day

00:00:11.097 --> 00:00:12.182
But your brush your teeth at night

00:00:12.457 --> 00:00:13.382
Right! thatâd be ideal

00:00:13.457 --> 00:00:15.702
but with your brain and how it works that's not working for you

00:00:16.897 --> 00:00:17.622
so what do I do

00:00:17.977 --> 00:00:18.782
let's work with your brain

00:00:18.857 --> 00:00:21.022
so if it's 4:00pm and you're in the bathroom and you think to brush your teeth

00:00:21.137 --> 00:00:21.782
brush those teeth

00:00:21.782 --> 00:00:23.299
it's better you do it then then not at all!

00:00:23.299 --> 00:00:24.182
 I guess that makes sense
"
7.43389e+18,dr.jordan.b.peterson,Dr Jordan B Peterson,https://www.tiktok.com/@dr.jordan.b.peterson/video/7433893256007617797,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drjordanbp-20241106180000-7433893256007617797-eng-US,"WEBVTT


00:00:00.040 --> 00:00:02.540
In the beginning was the word.

00:00:03.360 --> 00:00:06.120
Christ is a master at using short,

00:00:06.121 --> 00:00:10.341
mysterious stories. They change the listener who takes them seriously.

00:00:11.560 --> 00:00:14.920
My experience with the biblical text is that there

00:00:14.921 --> 00:00:16.521
inexhaustible sources of wisdom.

00:00:16.522 --> 00:00:18.761
If I find something in them that is an obstacle,

00:00:18.762 --> 00:00:22.001
it's because there's something in me that has yet to be transformed.

00:00:22.002 --> 00:00:23.901
I just don't get it.

00:00:24.680 --> 00:00:27.400
The person that you do not think could ever be virtuous,

00:00:27.401 --> 00:00:28.641
oh, let me show you.

00:00:28.642 --> 00:00:30.961
This is the person who is fulfilling the law in the prophets,

00:00:30.962 --> 00:00:33.941
but seek first his kingdom and his righteousness

00:00:34.000 --> 00:00:36.520
and all these things shall be added to you as well.

00:00:36.521 --> 00:00:37.681
I don't believe in that promise.

00:00:37.682 --> 00:00:39.081
I'll just be honest at this point.

00:00:39.082 --> 00:00:41.381
That has not been part of my experience.

00:00:41.680 --> 00:00:43.880
Terrible. I've been trying to understand forever.

00:00:43.881 --> 00:00:45.881
While we were talking and while we were sitting there,

00:00:45.882 --> 00:00:47.641
then it hit me. I saw it.

00:00:47.642 --> 00:00:51.681
Name me one ideology that has supplanted Christianity

00:00:51.682 --> 00:00:53.841
that has done good for humanity.

00:00:53.842 --> 00:00:58.041
This Jew is very frightened of the post Christian society.

00:00:58.042 --> 00:00:59.601
He was the god man, the model,

00:00:59.602 --> 00:01:03.201
the example of what we ought to become and what we can become.

00:01:03.202 --> 00:01:05.361
It's okay. It's safe for you

00:01:05.362 --> 00:01:08.281
and all of your doubts and apprehensions to open up

00:01:08.282 --> 00:01:09.961
and to let these stories in.

00:01:09.962 --> 00:01:11.881
He is the temple. He is the Torah,

00:01:11.882 --> 00:01:14.921
he is the covenant. He is prophecy fulfilled.

00:01:14.922 --> 00:01:18.441
If you're doing this and it isn't also the love of wisdom,

00:01:18.442 --> 00:01:19.881
it's Also, an attempt at wisdom.

00:01:19.882 --> 00:01:21.081
Without love in both ways,

00:01:21.082 --> 00:01:22.401
you're going erratically wrong.

00:01:22.402 --> 00:01:25.381
Power of love. It sounds so cliche when you say it.

00:01:25.800 --> 00:01:27.200
I don't wanna be in a hallmark card.

00:01:27.201 --> 00:01:28.221
I tell you,

00:01:28.920 --> 00:01:31.060
we've got our work cut out for us, gentlemen.

00:01:31.120 --> 00:01:34.640
This is one peculiar time and one peculiar text,

00:01:34.641 --> 00:01:37.141
and I sure hope for up to the task.
"
7.39569e+18,dr.jordan.b.peterson,Dr Jordan B Peterson,https://www.tiktok.com/@dr.jordan.b.peterson/video/7395687992259644678,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drjordanbp-20240725212641-7395687992259644678-eng-US,"WEBVTT


00:00:00.120 --> 00:00:03.500
Why did I decide to build an online university?

00:00:04.160 --> 00:00:05.100
Well,

00:00:06.840 --> 00:00:09.720
there is a crisis now in higher education.

00:00:09.721 --> 00:00:12.641
The president of Harvard University resign today.

00:00:12.642 --> 00:00:17.781
We just calling for the genocide of Jews violate pens code of conduct.

00:00:17.920 --> 00:00:21.880
We have a problem of affordability and cost spiraling student loans.

00:00:21.881 --> 00:00:23.881
We have a group think emerging

00:00:23.882 --> 00:00:26.981
and that warps the entire academic enterprise.

00:00:27.200 --> 00:00:30.120
I experimented with putting my lectures online

00:00:30.121 --> 00:00:34.241
and found that I could teach far more people at very low cost

00:00:34.242 --> 00:00:35.861
than I could at the university.

00:00:36.360 --> 00:00:38.860
And I thought, well, why not scale that?

00:00:42.240 --> 00:00:46.100
What I'm hoping to do is to find the best lectures in the world

00:00:47.560 --> 00:00:51.160
and to bring them to as wide as possible an audience.

00:00:51.161 --> 00:00:52.601
He came to me and he basically said,

00:00:52.602 --> 00:00:56.481
I want you to do the best course that you've always wanted to do.

00:00:56.482 --> 00:00:59.701
We wanna bring you the highest quality education possible

00:00:59.760 --> 00:01:01.280
at the lowest possible price.

00:01:01.281 --> 00:01:02.841
It's extremely high level content

00:01:02.842 --> 00:01:04.881
that anybody can use to educate themselves

00:01:04.882 --> 00:01:06.541
and it's available to everybody.

00:01:06.600 --> 00:01:07.860
Well, that would be good.

00:01:09.560 --> 00:01:12.600
I think it's funny cause I got cancelled at the university

00:01:12.601 --> 00:01:14.501
so I could try to return the favor.
"
