Vid,Cid,RepliesToId,Comments,uniqueId,videoWebUrl
6,7.24058E+18,,"Breathing works for me, but if I’m feeling anxious in a situation there is no way I’m not leaving.",cincinatorx,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.23177E+18,,But breathing for 1.5 seconds will give me more anxiety because I’m gonna wanna make sure it’s not 1 second but also not 2 😂,alitaaaa.a,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.24703E+18,,I can’t stop clenching my jaw. I just can’t prevent it. What can I do about this ?,nolimit1872,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.23231E+18,,This is brilliant!! I coach singers do press down into their feet engaging their Ab muscles while they breathe consciously. ‘Killing the ants’ 😃,lorrainelawsoncoaching,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.34448E+18,,"tried everything, finally cut out caffeine. Way easier than following any routine and decreased my anxiety by at least 80 percent. Only hard for the first 3 days",mojominer,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22746E+18,,Did he just say just breathe 😵‍💫. Fake news.,dprice978,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.23207E+18,7.23E+18,I try to listen and sing to music. The singing helps me regulate my breath without me noticing. Find a song you love and belt it out!,emmakyoko,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22906E+18,,As a doctor this is real just trust the process,silvanicaaa,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22773E+18,,It’s a learnt behaviour! Need to unlearn and create new neuro pathways,1213creative,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22842E+18,7.23E+18,Unlearning is often much more important than learning 🙏💜,jpwhit,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22834E+18,,I found that I had no idea I actually had anxiety until I had an attack. People need to recognise they have it first xx,laceyjay.andrew,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22841E+18,7.23E+18,Agreed! For years I thought I was a broken human. Recognizing I had it & understanding the physiological symptoms went a long way to saving my life 💜,jpwhit,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22842E+18,7.23E+18,"No, it only helps people who have good teachers and understand the individual. There’s a lot of great info out there. Stay strong 💪",jpwhit,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22745E+18,,45+ years of crippled anxiety—this is useless 😳,vocabulator,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.22757E+18,7.23E+18,"This is a 60-sec clip from a 1-hour interview. For full context and a more comprehensive action plan, pls watch the full episode — link in bio.",jpwhit,https://www.tiktok.com/@jpwhit/video/7227174462037183790
6,7.33339E+18,,i have to be alone to deal anxiety,patboi83,https://www.tiktok.com/@jpwhit/video/7227174462037183790
7,7.14231E+18,7.14E+18,Yes,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14173E+18,,"No, remove what is causing them in your mind. Treat the root cause, not the syndrome.",manifestsuccessinmoney,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14116E+18,,Only time I have a panick attack is when driving the highway (after many years not having it) so I avoid the hwy now. But I can’t tell you how many Dr,internalpeace_1,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14119E+18,,That’s why people used to breathe into a paper bag,h8fake,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14119E+18,7.14E+18,"if you breath too rapidly you don't keep enough carbon dioxide. the bag captures it on exhale so you can get more, rebalance.",readaholic_insomniac,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14123E+18,,What foods have VB1?,cindyloowho0,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14133E+18,7.14E+18,"Hello there! Look for this video of Dr. Berg on YouTube as it may help:
Top Foods High in Vitamin B1",drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14115E+18,,Can you take vitamin b1 every day,susanabroni,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.45866E+18,,What about Nocturnal attacks,mimiloverchrist,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14131E+18,,amazing explanation,sacha.4ever,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14134E+18,7.14E+18,Thank you. That actually meant a lot.,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14122E+18,,Where can I get B1,timelessbeauty23,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14133E+18,7.14E+18,"Hi there! Look for this video of Dr. Berg on YouTube as it may help:
Top Foods High in Vitamin B1",drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14119E+18,,thank you,1358o.97642,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14134E+18,7.14E+18,Anytime!,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14122E+18,,I always have an Asthma attack when I start a panic attack. The adrenal overload is new info to me,steelerpatty,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14121E+18,,Does this help with anxiety too?,jeepchick22,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14231E+18,7.14E+18,Yes,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14151E+18,,thanks Doc. Berg.💙,mariafredielynalvaro,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14231E+18,7.14E+18,You are very welcome,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.40039E+18,,My mom she gets up in the middle of the night can’t breath and scared,sorav69,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.1612E+18,,if your already taking a multivitamin could you take this extra,shannygirl1984,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14123E+18,,Im getting it almost every hour when im sleeping. Can it be a panic attach,bertusventer953,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.33403E+18,,How much vitamin B1?,reets1205,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14116E+18,,I had one on Saturday n I couldnt understand until I shared what I felt,jdidiey,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.39408E+18,,What supplements do you recommend for essentail tremor?,user325463452,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.39163E+18,,I feel like I stop breathing actually and my carbon dioxide goes down,yayamyers,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14115E+18,,God bless you doc,marie96992,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14123E+18,,Then why did Mine start after trauma,user3752675520279,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14133E+18,,I can't breath when I have one and hold my breath which probably makes it go away quicker,aussiemumsrule2,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14162E+18,,Magnesium,n8rojas,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14618E+18,7.14E+18,"Thanks for your input.
Dr. Berg's Support Team",drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14115E+18,,@Lindsaylu,sunmap2020,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14134E+18,7.14E+18,Thank you for sharing!,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.45902E+18,,@Lizeth,markymarkk69,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14116E+18,,If I were having a panic attack I would choke if I tried to ingest something,ckent43298,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14115E+18,,Have you noticed that there seems to be an epidemic of panic attacks/anxiety in the US? Did we quit fortifying bread and other foods with B1?,bunnyf6,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14117E+18,,"I had analcoholic patient admitted to the hospital, no strength in his legs and he couldn't walk. The Dr ordered a B1 shot. He walked out later .",lauraallen22,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.1412E+18,,What about a b complex?,lindyloo1982,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
7,7.14231E+18,7.14E+18,That’s fine,drbergofficial,https://www.tiktok.com/@drbergofficial/video/7140682349284543745
8,7.10504E+18,,How can I cure this,xarkizz,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10516E+18,,called me out so much in such a short time😬,invisible_scots.gal,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10634E+18,,But Nothing does matter,pritty_in_pink,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.13315E+18,,real,nima1312,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10505E+18,,so is not that normal to feel like this?,voidugh,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10502E+18,,today i learned i literally experience delusions,nicelxser,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10507E+18,,So accurate… at one point I was so stressed from school that I had a psychotic episode after I didn’t sleep for a few days to study,blakeymustdie,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10507E+18,,It makes sense. We need each other,lithium713,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10519E+18,,Too much Philosophy has led me to this.,40jorgemartinezzz,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10551E+18,,Oh,vjl.luv,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.13309E+18,,but honestly. nothing matters,callsigntrike,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.12476E+18,,Thank you for doing this. People need an education in this way,elliebandicoot,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10501E+18,,"nothing mattress, who chairs?",the.janky,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10529E+18,,but there is no point at all,dojer79,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10504E+18,,Can y’all send me positive vibes bc I feel like the guy in the video ty,xarkizz,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10509E+18,,"this happened to my son he's never been the same since. he got very ill and lost all sense of reality.
how do I help him?",cocco71,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.1303E+18,,"I think I have both of them 😂 I mean, I been 4 years and I never been to therapist but I'm fine just ignore it.",hxdexm,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10541E+18,,Oh,s.akk_,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10514E+18,,Real,chin_is_scrim,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10529E+18,,Good thing I’m not impulsive,chadwick_12,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10507E+18,,"Well… i mean, nothing does matter…but everything matters at the same time",nightshadetat,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.13332E+18,,Real,_merz._,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10869E+18,,oh,dontbreakthe0ath,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.13305E+18,,I definitely get delusions and that's definitely only after having become more down and depressed but it's also definitely not that severe to like whe,salt3red,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10887E+18,,I actually have diagnosed psychotic depression but I have delusions and hallucinations,mads_life27,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10519E+18,,im deluded,eiafu,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.13305E+18,,oh.,ilyanosaurus,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.105E+18,,how often can this be misdiagnosed as schizophrenia??,dontfindmeontheinternet,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10511E+18,,Ayoooo this is me!!,timmys_bullshit,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10503E+18,,felt that,terkamaxus,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10503E+18,,Knowing this is from depression makes me feel like i can do something about it,booogs11,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10599E+18,,real,kittymaxxing,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10501E+18,,im bipolar 1 and this was so hard to deal with. ive finally learned to control and see my emotions before i start to assume,seizurenugget,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
8,7.10508E+18,,Wo what's the solution ?,davesaladin,https://www.tiktok.com/@drtraceymarks/video/7104998717333376302
9,7.18449E+18,,Whenever I try natural or pharmaceutical meds for anxiety why does it make me feel worse 😩,laujaybee,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.39356E+18,,idky but omega 3 makes me aggressive,wen.dee2,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.34159E+18,,I want that jacket,jhokulani,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.35002E+18,,Lamictal,larrykain,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.3697E+18,,Can you overdose on magnesium?,sarahweber111124,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.37239E+18,7.37E+18,No unless you have severe kidney disease and even then it’s hard to OD.,doctorkendramd,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09391E+18,,Can you take al of these together?,nicolel178,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09387E+18,,Getting rid of toxic people in your life also helps. 🥰,vegansfortheanimals,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09384E+18,,what is your favorite brand of kombucha?,jityeet1,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.1942E+18,,Tysm for sharing. I really want to get off of meds for anxiety and really want to be free of it and help others as well.,meekah919,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09387E+18,,Love it. Taking all of them and feel great.,macsmom17,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.0939E+18,,You are the best!!!! This nation has future as long as there are people like you!,longevityclinicannasims,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.0941E+18,,What probiotic supplement do you recommend… I have tried a few but am not sure what is best.,christi_320,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.17059E+18,,daily walks outside have helped me so much,makeit.tik,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09856E+18,,"I’ve been talking magnesium glyciate, multi women vitamin, and fish oil and it’s dramatically changed my life! Fish oil vs triple omega. Thoughts?",beanlovesbooksandcats,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.17065E+18,7.17E+18,Same! 😁,doctorkendramd,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09391E+18,,do you have recommendations for liquid vitamins? i know one of your videos said gummies aren’t that great but i hate swallowing pills:\,cmartinez.xo,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09555E+18,,Wasn’t pure encapsulation sold to nestle?,jle800,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.41063E+18,,I take prenatals (not pregnant) it has b12 in 50mcg do I need more? I also started drinking matcha for L theanine. Are those enough to stop anxiety? Thank you so much,reets1205,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.41098E+18,7.41E+18,See my anxiety freebie in bio link! You may need more if anxiety isn’t better. 💜,doctorkendramd,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09385E+18,,😇,debbiestorm7,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09392E+18,,What are you thoughts on 5HTP?,jbones678,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09396E+18,,Thank you for this! 🔥,beyond.anxiety_,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.18459E+18,7.18E+18,bcoz the root cause never gets addressed. just addressing the symptom is not enough. 💚💚,doctorkendramd,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.14918E+18,,What do you recommend for emetophobia? I’ve realized that this is the main source of my debilitating anxiety,bmarie413,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09387E+18,,Nordic Naturals ingredients. I stopped using that brand 😏,youare_beautifulllll,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09426E+18,,I use magnesium lotion at night & swear it knocks me out 😂,233344091sjshdhfhdhd,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09396E+18,,Can kids take these,leahbarros385,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09391E+18,,I take 2 probiotics in the morning natural hormone balance multivitamin and wild salmon oil and eat organic fruits n vegetables what am I missing?,melissawellness7,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.17165E+18,,Can you please help me! I suffer from bad anxiety and I can’t do antidepressants they hate my body,fallenangel2424,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09393E+18,,what do you think of Amberen for women?,chrisaz77,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09384E+18,,How do you find the one that works for yourself out of the five???,kayamooncfh,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09429E+18,,Love your content your amazing ❤️👏🏻,ninaxneuro,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09433E+18,,thank you for this 🥰🥰,debbieoliver717,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
9,7.09392E+18,,trip to fan...😅😅,thepop7,https://www.tiktok.com/@doctorkendramd/video/7093829092390292779
10,7.0743E+18,,having a long distance bf be like: 👁👄👁,lillyynoellee,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04569E+18,,That's not true for me,eclipse.one.q,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.47623E+18,,How about my needs can not be met because I am not in control of it?,nikolettbenke6,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06781E+18,,Yes I understand this. 🥰,mikesweeney53,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04545E+18,,How about not telling and why not tell them how to change !,lucwellnesandhealth,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.07292E+18,,Been 3 days now can’t even work 🥺I’m scared,thepandemicpainter,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06774E+18,,"What if the things put you dawn, and you are financially and emotionally not capable to meet these needs",israaasalehbek,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.10771E+18,,wanting the body I had before it was carved up by surgery. well that was easy,4lld4m0k0s,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04735E+18,,What's the best way to start ??,wj2.7,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.05486E+18,,just ……… stop being depressed x,x__ash__x7,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04626E+18,,Could you please share tips on how to stop loving people who Don't love me back,travisstar2,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.47456E+18,,The info is .. It’s my brain telling me the time has come .,oblivion55555,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06826E+18,,but if its grief or because your really ill the its a different story surely,tarnfoster,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.07661E+18,,how do you do that,equinoxdream,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06088E+18,,100% my needs are not being met the loneliness consumes me I'm craving time . I'm there for anyone that needs me but no one is ever there for me,mr.lifeline777,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.47634E+18,,So well put. Short yet informative,uncageyou,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04457E+18,,most of the time I feel angry or sad for absolutely no reason please tell me why😭😭😭,itzsimplelilly,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06135E+18,,Why do you put a cup on a book,alexandrastar90,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.361E+18,,and just like that the whole field of neurology ceased to exist,pragarokaraliene,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04469E+18,,"Ugh, right in the feels!",filmandmusicfanforever,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04862E+18,,true...I understood it...but how to accomplish those...that's the issue....,lana_91_7_18,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.07585E+18,,love this 💜thank you x,gingernuts28,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.12565E+18,,does anyone else get extremely forgetful/ zone out/ loose focus/ completely stop listening to people talking without meaning to,tweetslez,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04566E+18,,Thank you. have not thought of it that way.,sharonpswart,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.36056E+18,,i need love & reassurance but my heart say its impossible to happen. is they any shortcut?,hw00078,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06065E+18,,What if the need that isn’t being met is the love of the son you had that has died. Hate these videos.,tarka_the_turnip,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.13346E+18,,Why do people hang off their coffee cup?- seems Julie could look at the attachment theory - cannot seem to let go of that cup? is that healthy?,stephenwhale84music,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.42138E+18,,Do you have work permi to work in Canada,waran7881,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.05208E+18,,"Still fighting along. Love your book by the way, thank you for making it 😌",jower1976,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06056E+18,,"Just need some sort of book to read , an informative book surely that will help 🤔🤔🤔",pezza50,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04465E+18,,I need a job and my own place. A dog would be the most wonderful thing too ❤️🥰 Praying everyday that I get those soon!,helia.alves28,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04462E+18,,what about an overthinker how do you help them 😔,lauraosborne59,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04531E+18,,need to speak to someone like you..,soulsisters214,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04457E+18,,Amazing thoughts 🙏🏽♥️,darienenriquelumpkin3030,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.0558E+18,,Buuuut How ? How do I find out what those needs are,weirdlywonderful00,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04457E+18,,Can someone just tell me what my needs are?? Too tired to try and work out what I need,koogikejatordike,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04461E+18,,"My need is this , the government are the enemy of this nation , I need them removed .",sly501a,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04917E+18,,Hello. I just don't understand what I am feeling but I am too overwhelmed and can't control my thoughts... Plss...help me,raindrops672,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.0495E+18,,it's going to get heavy on you now remember time out and we have your back,redlingmh,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04675E+18,,Random question but what camera are you using now? Super clear! Also love your advice,d_voided,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.42792E+18,,Thank you for this tip 😅 been feeling little down,wendy.booysen,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04514E+18,,Too be younger and more beautiful,strike.gold,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.41609E+18,,you dont know what i go through pain pain everyday i have to smile to make my freinds happy,oyinandos,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04545E+18,,The problem with psychologist is to label you and not fix you lol 😝,lucwellnesandhealth,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04498E+18,,sychologis expect people to pay $200 per setion too expensive and there therapy don't work,sweetcherry250,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.47369E+18,,your mind is powerful! https://www.souladvisor.com/therapy/psychology,souladvisorofficial,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04467E+18,,I have never heard this advice before. thank you so much. for sharing. I have a new way to approach my mental health.,matthewhancock3,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06129E+18,,She says the word psychologist really fast like she’s brushing over the fact,jimparker002,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04654E+18,,Hannibal Lecter was right about psychologists.,milon_dusk,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.47724E+18,,can a visual arts student study phycology,emmanueladokoh61gmail.co,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.05336E+18,,"how many time you say ""I am psychologist"" ?
if you take the number tell me right now!",abir_hosen345,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.05536E+18,,true🥰🥰,carolegagnonproulx,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.35228E+18,,Yes! All our emotions have a purpose. There are no bad or good emotions. Find their purpose and it will help you live authentically with yourself and others.,counselling.with.olivia,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.41984E+18,,I have conversations with myself and then at any point throughout I suddenly realise and get angry at myself and then forget why I’m angry so i have another conversation with myself trying to remember,arctic_matt1150,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.13346E+18,,I want to tell you - Psych's are like Lawyers or Mechanics - ask around the community. some give you poor advice and some might even do harm -,stephenwhale84music,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.42013E+18,,hi please I have depression,ellaqueenofghosts,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04457E+18,,What if ur feeling down but the reason is Capitalism & difficult upward social mobility in post covid world?,gnd99,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.42048E+18,,🙏🥰👍,sabinaharmoony,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04463E+18,,Absolutely! That’s is what I am going through everyday thanks,munah_mahmoud,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.0452E+18,,HAPPY HOLIDAYS FROM NUMBER ONE FAN IN WISCONSIN,sandlerteggatz1,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04457E+18,,"Hey, I was wondering if you could do a tik Tok about ways to cope with seasonal depression? Cause I am feeling it!",_thislineismine,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04489E+18,,dude there is something called motivation and I don't have that,peach_mango_pie_05,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04457E+18,,that's all very well until your need can't be net because of external causes ie my partner left me. what I need cannot be met,rustymale,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.07031E+18,,Brain: well if you don’t know what’s wrong I’m not going to tell you,justdavene,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04554E+18,,This is a very wonderful perspective. Thank you.,auwalahmedmusa,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04565E+18,,Easier said than done I’m afraid,christian_jeantou,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.04688E+18,,I feel down all the time. I feel myself giving up on life and the possibility of it ever getting better or my needs being met,daniellenickel1,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.06132E+18,,when you feel down ish I like to help others who are down that's the way I am lots of people have more loss than you,darrendavison973,https://www.tiktok.com/@drjulie/video/7044565779953536261
10,7.33201E+18,,Tell them again!,blendsbydd,https://www.tiktok.com/@drjulie/video/7044565779953536261
1,7.23169E+18,7.23E+18,boleh dirawat kan doc🥰🥰...ada potensi nak baik sendiri tak doc,nisaszain,https://www.tiktok.com/@noori_ahlifarmasi/video/7228950886893096197
1,7.25217E+18,7.23E+18,btl tu .sy dh 2thn ada sakit anxiety nie..setiap pgi gan mlm mkn ubt .jumpa doktor pakar sebln sekali .still sama ja xder perubahan,lailasweetlaila3,https://www.tiktok.com/@noori_ahlifarmasi/video/7228950886893096197
1,7.32733E+18,7.23E+18,sama mcm anak saya.. smpai x bleh nak kerja.. tiap kali kerja.. sampai seminggu brhnti..,syidah_72,https://www.tiktok.com/@noori_ahlifarmasi/video/7228950886893096197
